TipoCredor,ClassificacaoCredor,NacionalOuInternacional,DepositoJudicialCredor,DividaTotalCredor,DividaAdiantadaCredor,PrimeiraParcelaAdiantamentoCredor,SegundaParcelaAdiantamentoCredor,RestantePagoConformePlanoCredor,ModoPagamento,PrecisaAdvogado,TipoProcesso,KitProcesso,ParticipouMediacao,Resultado
2.0,1.0,1.0,2.0,3752.0,3752.0,3377.0,375.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2803.0,2803.0,2523.0,280.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,2803.0,2803.0,2523.0,280.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,6800.0,6800.0,6120.0,680.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2000.0,2000.0,1800.0,200.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1200.0,1200.0,1080.0,120.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,8755.0,8755.0,7880.0,876.0,0.0,2.0,1.0,4.0,9.0,2.0,1
2.0,1.0,1.0,2.0,700.0,700.0,630.0,70.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,5145.0,5145.0,4630.0,514.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,8283.0,8283.0,7454.0,828.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,2004.0,2004.0,1804.0,200.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,4872.0,4872.0,4385.0,487.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,5120.0,5120.0,4608.0,512.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,3254.0,3254.0,2929.0,325.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,4184.0,4184.0,3766.0,418.0,0.0,2.0,1.0,4.0,9.0,2.0,1
2.0,2.0,1.0,1.0,126950.0,50000.0,45000.0,5000.0,76950.0,3.0,1.0,5.0,12.0,2.0,1
2.0,1.0,1.0,2.0,8616.0,8616.0,7754.0,862.0,0.0,2.0,2.0,2.0,17.0,2.0,1
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2041.0,2041.0,1837.0,204.0,0.0,2.0,2.0,3.0,8.0,2.0,1
2.0,1.0,1.0,2.0,2030.0,2030.0,1827.0,203.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1200.0,1200.0,1080.0,120.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,800.0,800.0,720.0,80.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,2.0,1.0,1.0,94541.0,50000.0,45000.0,5000.0,44541.0,3.0,1.0,5.0,2.0,2.0,1
2.0,2.0,1.0,1.0,25684.0,25684.0,23116.0,2568.0,0.0,3.0,1.0,5.0,2.0,2.0,1
2.0,1.0,1.0,2.0,3033.0,3033.0,2730.0,303.0,0.0,2.0,1.0,3.0,19.0,1.0,1
2.0,1.0,1.0,2.0,8357.0,8357.0,7522.0,836.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,3118.0,3118.0,2806.0,312.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1207.0,1207.0,1086.0,121.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,2.0,1.0,1.0,100617.0,50000.0,45000.0,5000.0,50617.0,3.0,1.0,5.0,2.0,2.0,1
2.0,1.0,1.0,2.0,1300.0,1300.0,1170.0,130.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,1.0,5000.0,5000.0,4500.0,500.0,0.0,3.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,7198.0,7198.0,6479.0,720.0,0.0,2.0,1.0,4.0,22.0,2.0,1
2.0,1.0,1.0,2.0,2598.0,2598.0,2338.0,260.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2088.0,2088.0,1879.0,209.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,4748.0,4748.0,4273.0,475.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1200.0,1200.0,1080.0,120.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,2170.0,2170.0,1953.0,217.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1027.0,1027.0,924.0,103.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,9997.0,9997.0,8997.0,1000.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1700.0,1700.0,1530.0,170.0,0.0,2.0,1.0,2.0,19.0,2.0,1
1.0,1.0,1.0,2.0,12061.0,12061.0,10855.0,1206.0,0.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,2516.0,2516.0,2265.0,252.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1287.0,1287.0,1158.0,129.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1200.0,1200.0,1080.0,120.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,3019.0,3019.0,2717.0,302.0,0.0,2.0,2.0,2.0,17.0,2.0,1
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,4474.0,4474.0,4026.0,447.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,8476.0,8476.0,7628.0,848.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,3512.0,3512.0,3161.0,351.0,0.0,2.0,2.0,3.0,17.0,2.0,1
1.0,2.0,1.0,2.0,205000.0,50000.0,45000.0,5000.0,155000.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,5000.0,5000.0,4500.0,500.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,12561.0,12561.0,11305.0,1256.0,0.0,2.0,1.0,3.0,19.0,2.0,1
1.0,2.0,1.0,2.0,296960.0,50000.0,45000.0,5000.0,246960.0,1.0,2.0,1.0,26.0,2.0,1
1.0,2.0,1.0,2.0,215055.0,50000.0,45000.0,5000.0,165055.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,3597.0,3597.0,3238.0,360.0,0.0,2.0,1.0,3.0,19.0,2.0,1
1.0,2.0,1.0,2.0,51000.0,50000.0,45000.0,5000.0,1000.0,1.0,2.0,1.0,26.0,2.0,1
1.0,2.0,1.0,2.0,48473.0,48473.0,43626.0,4847.0,0.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,3147.0,3147.0,2832.0,315.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,2803.0,2803.0,2522.0,280.0,0.0,2.0,1.0,3.0,19.0,1.0,1
2.0,1.0,1.0,2.0,2518.0,2518.0,2267.0,252.0,0.0,2.0,2.0,3.0,8.0,1.0,1
1.0,1.0,1.0,2.0,584503.0,50000.0,45000.0,5000.0,534503.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,1200.0,1200.0,1080.0,120.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1318.0,1318.0,1186.0,132.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2545.0,2545.0,2291.0,255.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2545.0,2545.0,2291.0,255.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,1.0,35200.0,35200.0,31680.0,3520.0,0.0,3.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,700.0,700.0,630.0,70.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,12317.0,12317.0,11085.0,1232.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,4099.0,4099.0,3689.0,410.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,5341.0,5341.0,4807.0,534.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,3517.0,3517.0,3166.0,352.0,0.0,2.0,1.0,3.0,19.0,2.0,1
1.0,2.0,1.0,2.0,751598.0,50000.0,45000.0,5000.0,701598.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,1800.0,1800.0,1620.0,180.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,5205.0,5205.0,4685.0,521.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1200.0,1200.0,1080.0,120.0,0.0,2.0,1.0,2.0,19.0,2.0,1
1.0,2.0,1.0,2.0,158782.0,50000.0,45000.0,5000.0,108782.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,2103.0,2103.0,1893.0,210.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,1.0,2.0,19.0,2.0,1
1.0,1.0,1.0,2.0,120958.0,50000.0,45000.0,5000.0,70958.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,2.0,1.0,1.0,1650.0,1650.0,1485.0,165.0,0.0,3.0,1.0,5.0,2.0,2.0,1
2.0,1.0,1.0,2.0,6546.0,6546.0,5892.0,655.0,0.0,2.0,2.0,3.0,8.0,2.0,1
2.0,2.0,1.0,1.0,98880.0,50000.0,45000.0,5000.0,48880.0,3.0,1.0,5.0,12.0,2.0,1
2.0,1.0,1.0,1.0,5000.0,5000.0,4500.0,500.0,0.0,3.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,5158.0,5158.0,4642.0,516.0,0.0,2.0,1.0,3.0,6.0,2.0,1
1.0,1.0,1.0,2.0,35197.0,35197.0,31678.0,3520.0,0.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,2000.0,2000.0,1800.0,200.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1300.0,1300.0,1170.0,130.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1506.0,1506.0,1355.0,151.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,7173.0,7173.0,6455.0,717.0,0.0,2.0,1.0,3.0,19.0,2.0,1
1.0,1.0,1.0,2.0,1904948.0,50000.0,45000.0,5000.0,1854948.0,1.0,2.0,1.0,26.0,1.0,1
1.0,1.0,1.0,2.0,243135.0,50000.0,45000.0,5000.0,193135.0,1.0,2.0,1.0,26.0,2.0,1
1.0,1.0,1.0,2.0,212015.0,50000.0,45000.0,5000.0,162015.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,4009.0,4009.0,3608.0,401.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,4009.0,4009.0,3608.0,401.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1200.0,1200.0,1080.0,120.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,5259.0,5259.0,4733.0,526.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1550.0,1550.0,1395.0,155.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,19.0,1.0,1
2.0,1.0,1.0,2.0,2751.0,2751.0,2476.0,275.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1182.0,1182.0,1064.0,118.0,0.0,2.0,1.0,4.0,22.0,2.0,1
2.0,2.0,1.0,1.0,13341.0,13341.0,12007.0,1334.0,0.0,3.0,1.0,5.0,12.0,2.0,1
2.0,1.0,1.0,2.0,1034.0,1034.0,931.0,103.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2513.0,2513.0,2262.0,251.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,1.0,35200.0,35200.0,31680.0,3520.0,0.0,3.0,1.0,3.0,6.0,2.0,1
1.0,1.0,1.0,2.0,5850643.0,50000.0,45000.0,5000.0,5800643.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,8824.0,8824.0,7942.0,882.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,8884.0,8884.0,7996.0,888.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,2.0,2.0,21.0,2.0,1
1.0,1.0,1.0,2.0,2281638.0,50000.0,45000.0,5000.0,2231638.0,1.0,2.0,1.0,26.0,2.0,1
1.0,1.0,1.0,2.0,147200.0,50000.0,45000.0,5000.0,97200.0,1.0,2.0,1.0,26.0,1.0,1
1.0,1.0,1.0,2.0,58344.0,50000.0,45000.0,5000.0,8344.0,1.0,2.0,1.0,26.0,2.0,1
1.0,1.0,1.0,2.0,171890.0,50000.0,45000.0,5000.0,121890.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,6157.0,6157.0,5541.0,616.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1506.0,1506.0,1355.0,151.0,0.0,2.0,1.0,2.0,6.0,2.0,1
1.0,2.0,1.0,2.0,18000.0,18000.0,16200.0,1800.0,0.0,1.0,2.0,1.0,26.0,2.0,1
1.0,1.0,1.0,2.0,47790.0,47790.0,43011.0,4779.0,0.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,4006.0,4006.0,3606.0,401.0,0.0,2.0,1.0,3.0,6.0,2.0,1
1.0,2.0,1.0,2.0,40000.0,40000.0,36000.0,4000.0,0.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,1747.0,1747.0,1572.0,175.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,3013.0,3013.0,2712.0,301.0,0.0,2.0,1.0,2.0,19.0,2.0,1
1.0,2.0,1.0,2.0,3523949.0,50000.0,45000.0,5000.0,3473949.0,1.0,2.0,1.0,26.0,2.0,1
1.0,2.0,1.0,2.0,1212746.0,50000.0,45000.0,5000.0,1162746.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,1.0,2.0,6.0,2.0,1
1.0,1.0,1.0,2.0,838808.0,50000.0,45000.0,5000.0,788808.0,1.0,2.0,1.0,26.0,1.0,1
1.0,1.0,1.0,2.0,1743260.0,50000.0,45000.0,5000.0,1693260.0,1.0,2.0,1.0,26.0,2.0,1
1.0,1.0,1.0,2.0,32340.0,32340.0,29106.0,3234.0,0.0,1.0,2.0,1.0,26.0,2.0,1
1.0,1.0,1.0,2.0,376197.0,50000.0,45000.0,5000.0,326197.0,1.0,2.0,1.0,26.0,2.0,1
2.0,3.0,1.0,2.0,6888.0,6888.0,6199.0,689.0,0.0,2.0,1.0,3.0,20.0,2.0,1
2.0,1.0,1.0,2.0,5123.0,5123.0,4611.0,512.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,3367.0,3367.0,3031.0,337.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,12408.0,12408.0,11167.0,1241.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,2.0,1.0,1.0,53476.0,50000.0,45000.0,5000.0,3476.0,3.0,1.0,5.0,12.0,1.0,1
2.0,2.0,1.0,1.0,53476.0,50000.0,45000.0,5000.0,3476.0,3.0,1.0,5.0,12.0,1.0,1
2.0,2.0,1.0,1.0,53476.0,50000.0,45000.0,5000.0,3476.0,3.0,1.0,5.0,12.0,1.0,1
2.0,1.0,1.0,2.0,57.0,57.0,51.0,6.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,5000.0,5000.0,4500.0,500.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1300.0,1300.0,1170.0,130.0,0.0,2.0,2.0,2.0,17.0,2.0,1
2.0,1.0,1.0,2.0,1300.0,1300.0,1170.0,130.0,0.0,2.0,2.0,2.0,17.0,2.0,1
2.0,1.0,1.0,2.0,1950.0,1950.0,1755.0,195.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,3169.0,3169.0,2852.0,317.0,0.0,2.0,1.0,3.0,6.0,2.0,1
1.0,1.0,1.0,2.0,120000.0,50000.0,45000.0,5000.0,70000.0,1.0,2.0,1.0,26.0,2.0,1
1.0,1.0,1.0,2.0,155383.0,50000.0,45000.0,5000.0,105383.0,1.0,2.0,1.0,26.0,2.0,1
1.0,1.0,1.0,2.0,410159.0,50000.0,45000.0,5000.0,360159.0,1.0,2.0,1.0,26.0,2.0,1
2.0,2.0,1.0,1.0,57378.0,50000.0,45000.0,5000.0,7378.0,3.0,2.0,5.0,2.0,2.0,1
1.0,1.0,1.0,2.0,3439.0,3439.0,3095.0,344.0,0.0,1.0,2.0,1.0,26.0,2.0,1
1.0,2.0,1.0,2.0,1850000.0,50000.0,45000.0,5000.0,1800000.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,344.0,344.0,309.0,34.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,2.0,1.0,1.0,45955.0,45955.0,41359.0,4596.0,0.0,3.0,1.0,5.0,2.0,2.0,1
2.0,2.0,1.0,1.0,45781.0,45781.0,41203.0,4578.0,0.0,3.0,1.0,5.0,2.0,2.0,1
2.0,1.0,1.0,2.0,1554.0,1554.0,1398.0,155.0,0.0,2.0,2.0,2.0,8.0,2.0,1
2.0,1.0,1.0,2.0,2001.0,2001.0,1801.0,200.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,5978.0,5978.0,5380.0,598.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2869.0,2869.0,2582.0,287.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,3276.0,3276.0,2948.0,328.0,0.0,2.0,2.0,2.0,3.0,2.0,1
2.0,1.0,1.0,2.0,1048.0,1048.0,943.0,105.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,300.0,300.0,270.0,30.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,1.0,24350.0,24350.0,21915.0,2435.0,0.0,3.0,1.0,4.0,9.0,2.0,1
2.0,1.0,1.0,2.0,5400.0,5400.0,4860.0,540.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,2063.0,2063.0,1857.0,206.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2301.0,2301.0,2071.0,230.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2421.0,2421.0,2179.0,242.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,1.0,10974.0,10974.0,9877.0,1097.0,0.0,3.0,1.0,4.0,9.0,2.0,1
2.0,1.0,1.0,2.0,1200.0,1200.0,1080.0,120.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,3097.0,3097.0,2787.0,310.0,0.0,2.0,2.0,2.0,17.0,1.0,1
2.0,1.0,1.0,2.0,3822.0,3822.0,3440.0,382.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,3822.0,3822.0,3440.0,382.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,538.0,538.0,484.0,54.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,3530.0,3530.0,3177.0,353.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,5162.0,5162.0,4646.0,516.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,5162.0,5162.0,4646.0,516.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,846.0,846.0,761.0,85.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,846.0,846.0,761.0,85.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,2020.0,2020.0,1818.0,202.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,2.0,2.0,21.0,2.0,1
2.0,1.0,1.0,2.0,2099.0,2099.0,1889.0,210.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2051.0,2051.0,1846.0,205.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1200.0,1200.0,1080.0,120.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,6516.0,6516.0,5864.0,652.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1518.0,1518.0,1366.0,152.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,5605.0,5605.0,5044.0,560.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,5605.0,5605.0,5044.0,560.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,8352.0,8352.0,7517.0,835.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2741.0,2741.0,2467.0,274.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1316.0,1316.0,1184.0,132.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,7743.0,7743.0,6969.0,774.0,0.0,2.0,2.0,3.0,21.0,2.0,1
2.0,1.0,1.0,2.0,701.0,701.0,631.0,70.0,0.0,2.0,1.0,2.0,19.0,2.0,1
1.0,2.0,1.0,2.0,350000.0,50000.0,45000.0,5000.0,300000.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,1219.0,1219.0,1097.0,122.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1595.0,1595.0,1436.0,160.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,2044.0,2044.0,1840.0,204.0,0.0,2.0,1.0,2.0,19.0,1.0,1
2.0,1.0,1.0,2.0,300.0,300.0,270.0,30.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,4674.0,4674.0,4207.0,467.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,15650.0,15650.0,14085.0,1565.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,6290.0,6290.0,5661.0,629.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,2.0,1.0,2.0,24182.0,24182.0,21764.0,2418.0,0.0,2.0,1.0,5.0,2.0,2.0,1
2.0,1.0,1.0,2.0,1013.0,1013.0,911.0,101.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,5113.0,5113.0,4602.0,511.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1277.0,1277.0,1149.0,128.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1277.0,1277.0,1149.0,128.0,0.0,2.0,1.0,3.0,17.0,2.0,1
1.0,1.0,1.0,2.0,40258.0,40258.0,36232.0,4026.0,0.0,1.0,2.0,1.0,26.0,2.0,1
2.0,1.0,1.0,2.0,3345.0,3345.0,3010.0,334.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1000.0,1000.0,900.0,100.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,8080.0,8080.0,7272.0,808.0,0.0,2.0,2.0,3.0,8.0,2.0,1
2.0,1.0,1.0,2.0,1500.0,1500.0,1350.0,150.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,3136.0,3136.0,2822.0,314.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,1940.0,1940.0,1746.0,194.0,0.0,2.0,1.0,3.0,19.0,2.0,1
2.0,1.0,1.0,2.0,2100.0,2100.0,1890.0,210.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,2439.0,2439.0,2195.0,244.0,0.0,2.0,1.0,4.0,9.0,2.0,1
2.0,1.0,1.0,2.0,1502.0,1502.0,1351.0,150.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,2086.0,2086.0,1877.0,209.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,2201.0,2201.0,1981.0,220.0,0.0,2.0,1.0,3.0,6.0,2.0,1
2.0,1.0,1.0,2.0,1200.0,1200.0,1080.0,120.0,0.0,2.0,1.0,2.0,19.0,2.0,1
2.0,1.0,1.0,2.0,3058.0,3058.0,2752.0,306.0,0.0,2.0,1.0,2.0,6.0,2.0,1
2.0,1.0,1.0,2.0,261.0,261.0,235.0,26.0,0.0,2.0,1.0,3.0,19.0,2.0,1
1.0,2.0,1.0,2.0,50000.0,50000.0,45000.0,5000.0,0.0,1.0,2.0,1.0,26.0,2.0,1
