TipoCredor,ClassificacaoCredor,NacionalOuInternacional,DepositoJudicialCredor,DividaTotalCredor,DividaAdiantadaCredor,PrimeiraParcelaAdiantamentoCredor,SegundaParcelaAdiantamentoCredor,RestantePagoConformePlanoCredor,ModoPagamento,PrecisaAdvogado,TipoProcesso,KitProcesso,ParticipouMediacao,Resultado
2.00,1.00,1.00,0.00,5797.00,5797.00,5217.00,580.00,0.00,2.00,0.00,3.00,17.00,1.00,1
2.00,1.00,1.00,0.00,4467.00,4467.00,4020.00,447.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,42.00,42.00,38.00,4.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,7242.00,7242.00,6518.00,724.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,2096.00,2096.00,1887.00,210.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5938.00,5938.00,5345.00,594.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,500.00,500.00,450.00,50.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5282.00,5282.00,4754.00,528.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1537.00,1537.00,1384.00,154.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,5583.00,5583.00,5025.00,558.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1568.00,1568.00,1412.00,157.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,4085.00,4085.00,3676.00,408.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,6797.00,6797.00,6117.00,680.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6239.00,6239.00,5615.00,624.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6132.00,6132.00,5519.00,613.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2218.00,2218.00,1996.00,222.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2218.00,2218.00,1996.00,222.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,17378.00,17378.00,15640.00,1738.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,11145.00,11145.00,10030.00,1114.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3569.00,3569.00,3212.00,357.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,11386.00,11386.00,10247.00,1139.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,11386.00,11386.00,10247.00,1139.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,303.00,303.00,273.00,30.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3050.00,3050.00,2745.00,305.00,0.00,2.00,0.00,2.00,21.00,0.00,1
2.00,1.00,1.00,0.00,3050.00,3050.00,2745.00,305.00,0.00,2.00,0.00,2.00,21.00,0.00,1
2.00,1.00,1.00,0.00,2040.00,2040.00,1836.00,204.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2169.00,2169.00,1952.00,217.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4057.00,4057.00,3651.00,406.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6423.00,6423.00,5780.00,642.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3565.00,3565.00,3208.00,356.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5007.00,5007.00,4506.00,501.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,10700.00,10700.00,9630.00,1070.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,15654.00,15654.00,14089.00,1565.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,15654.00,15654.00,14089.00,1565.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5694.00,5694.00,5125.00,569.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4089.00,4089.00,3680.00,409.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5005.00,5005.00,4505.00,501.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,4920.00,4920.00,4428.00,492.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3030.00,3030.00,2727.00,303.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2436.00,2436.00,2192.00,244.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5016.00,5016.00,4515.00,502.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,1213.00,1213.00,1091.00,121.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,570.00,570.00,513.00,57.00,0.00,2.00,1.00,3.00,6.00,1.00,1
2.00,1.00,1.00,0.00,3295.00,3295.00,2965.00,329.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5531.00,5531.00,4978.00,553.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,4648.00,4648.00,4183.00,465.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,1504.00,1504.00,1354.00,150.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1500.00,1500.00,1350.00,150.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3386.00,3386.00,3047.00,339.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,7205.00,7205.00,6485.00,721.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,333.00,333.00,299.00,33.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6182.00,6182.00,5564.00,618.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1010.00,1010.00,909.00,101.00,0.00,2.00,0.00,2.00,21.00,0.00,0
2.00,1.00,1.00,0.00,3008.00,3008.00,2707.00,301.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2528.00,2528.00,2275.00,253.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,5048.00,5048.00,4544.00,505.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3800.00,3800.00,3420.00,380.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,6321.00,6321.00,5688.00,632.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,7915.00,7915.00,7124.00,792.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4091.00,4091.00,3682.00,409.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,125.00,125.00,113.00,13.00,0.00,2.00,1.00,2.00,19.00,0.00,0
2.00,1.00,1.00,0.00,7440.00,7440.00,6696.00,744.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,2.00,1.00,1.00,2058.00,2058.00,1853.00,206.00,0.00,3.00,1.00,5.00,12.00,0.00,0
2.00,1.00,1.00,0.00,4601.00,4601.00,4141.00,460.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4016.00,4016.00,3614.00,402.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3311.00,3311.00,2980.00,331.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,31472.00,31472.00,28325.00,3147.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,244.00,244.00,220.00,24.00,0.00,2.00,0.00,3.00,8.00,0.00,1
2.00,1.00,1.00,0.00,6447.00,6447.00,5803.00,645.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,7325.00,7325.00,6593.00,733.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4757.00,4757.00,4282.00,476.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,4999.00,4999.00,4499.00,500.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,12174.00,12174.00,10956.00,1217.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,7120.00,7120.00,6408.00,712.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3804.00,3804.00,3423.00,380.00,0.00,2.00,0.00,3.00,8.00,0.00,1
2.00,1.00,1.00,0.00,12190.00,12190.00,10971.00,1219.00,0.00,2.00,0.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,7512.00,7512.00,6761.00,751.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,12635.00,12635.00,11372.00,1264.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3150.00,3150.00,2835.00,315.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6398.00,6398.00,5758.00,640.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5183.00,5183.00,4665.00,518.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1000.00,1000.00,900.00,100.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1512.00,1512.00,1361.00,151.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2901.00,2901.00,2611.00,290.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6020.00,6020.00,5418.00,602.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1145.00,1145.00,1031.00,115.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,1630.00,1630.00,1467.00,163.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,903.00,903.00,813.00,90.00,0.00,2.00,1.00,4.00,9.00,0.00,1
2.00,1.00,1.00,0.00,8157.00,8157.00,7342.00,816.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,704.00,704.00,633.00,70.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,2045.00,2045.00,1841.00,205.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3783.00,3783.00,3405.00,378.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3535.00,3535.00,3182.00,354.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,140.00,140.00,126.00,14.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2583.00,2583.00,2324.00,258.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,9495.00,9495.00,8545.00,950.00,0.00,2.00,0.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,579.00,579.00,521.00,58.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,5307.00,5307.00,4777.00,531.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,11931.00,11931.00,10738.00,1193.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2031.00,2031.00,1828.00,203.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5664.00,5664.00,5097.00,566.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,352.00,352.00,317.00,35.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,9005.00,9005.00,8104.00,900.00,0.00,2.00,1.00,3.00,6.00,1.00,1
2.00,1.00,1.00,0.00,2185.00,2185.00,1967.00,219.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,19628.00,19628.00,17665.00,1963.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,19628.00,19628.00,17665.00,1963.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4040.00,4040.00,3636.00,404.00,0.00,2.00,0.00,2.00,21.00,0.00,1
2.00,1.00,1.00,0.00,3463.00,3463.00,3116.00,346.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,12344.00,12344.00,11109.00,1234.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,2.00,1.00,1.00,40000.00,40000.00,36000.00,4000.00,0.00,3.00,1.00,5.00,12.00,0.00,1
2.00,1.00,1.00,0.00,2218.00,2218.00,1996.00,222.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2147.00,2147.00,1933.00,215.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,6309.00,6309.00,5678.00,631.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,5886.00,5886.00,5297.00,589.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3801.00,3801.00,3421.00,380.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,11273.00,11273.00,10146.00,1127.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3014.00,3014.00,2713.00,301.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,10560.00,10560.00,9504.00,1056.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5022.00,5022.00,4519.00,502.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,10032.00,10032.00,9029.00,1003.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3010.00,3010.00,2709.00,301.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3020.00,3020.00,2718.00,302.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,7780.00,7780.00,7002.00,778.00,0.00,2.00,0.00,2.00,8.00,0.00,1
2.00,1.00,1.00,0.00,6409.00,6409.00,5768.00,641.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1500.00,1500.00,1350.00,150.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,9200.00,9200.00,8280.00,920.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2345.00,2345.00,2111.00,235.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5243.00,5243.00,4719.00,524.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,56.00,56.00,50.00,6.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,2764.00,2764.00,2487.00,276.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,502.00,502.00,452.00,50.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,2123.00,2123.00,1910.00,212.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,60.00,60.00,54.00,6.00,0.00,2.00,0.00,2.00,21.00,0.00,1
2.00,1.00,1.00,0.00,12628.00,12628.00,11365.00,1263.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,18874.00,18874.00,16986.00,1887.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,5112.00,5112.00,4601.00,511.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2764.00,2764.00,2487.00,276.00,0.00,2.00,1.00,3.00,4.00,0.00,0
2.00,1.00,1.00,0.00,2095.00,2095.00,1885.00,209.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2527.00,2527.00,2274.00,253.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5120.00,5120.00,4608.00,512.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,12105.00,12105.00,10895.00,1211.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,11903.00,11903.00,10712.00,1190.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8010.00,8010.00,7209.00,801.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,11050.00,11050.00,9945.00,1105.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,14570.00,14570.00,13113.00,1457.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3015.00,3015.00,2714.00,302.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,281.00,281.00,253.00,28.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2351.00,2351.00,2116.00,235.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,12742.00,12742.00,11468.00,1274.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,3000.00,3000.00,2700.00,300.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,9969.00,9969.00,8972.00,997.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5069.00,5069.00,4562.00,507.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,3243.00,3243.00,2918.00,324.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3243.00,3243.00,2918.00,324.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2020.00,2020.00,1818.00,202.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6280.00,6280.00,5652.00,628.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,528.00,528.00,475.00,53.00,0.00,2.00,1.00,3.00,19.00,1.00,0
2.00,1.00,1.00,0.00,3383.00,3383.00,3044.00,338.00,0.00,2.00,0.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,3195.00,3195.00,2875.00,319.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,7740.00,7740.00,6966.00,774.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4031.00,4031.00,3628.00,403.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2234.00,2234.00,2011.00,223.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,10778.00,10778.00,9700.00,1078.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2181.00,2181.00,1963.00,218.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,5888.00,5888.00,5299.00,589.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2600.00,2600.00,2340.00,260.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4944.00,4944.00,4450.00,494.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1769.00,1769.00,1592.00,177.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,264.00,264.00,238.00,26.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,1671.00,1671.00,1504.00,167.00,0.00,2.00,0.00,3.00,8.00,0.00,1
2.00,1.00,1.00,0.00,10939.00,10939.00,9845.00,1094.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,22.00,22.00,20.00,2.00,0.00,2.00,1.00,2.00,4.00,0.00,0
2.00,1.00,1.00,0.00,1618.00,1618.00,1457.00,162.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,21211.00,21211.00,19090.00,2121.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,1180.00,1180.00,1062.00,118.00,0.00,2.00,1.00,2.00,5.00,0.00,1
2.00,2.00,1.00,1.00,3309.00,3309.00,2978.00,331.00,0.00,3.00,0.00,5.00,2.00,0.00,1
2.00,1.00,1.00,0.00,2003.00,2003.00,1802.00,200.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,12710.00,12710.00,11439.00,1271.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2500.00,2500.00,2250.00,250.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2731.00,2731.00,2458.00,273.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1155.00,1155.00,1039.00,115.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,700.00,700.00,630.00,70.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,1907.00,1907.00,1716.00,191.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,4506.00,4506.00,4055.00,451.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,6288.00,6288.00,5659.00,629.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,841.00,841.00,757.00,84.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6423.00,6423.00,5781.00,642.00,0.00,2.00,1.00,3.00,5.00,0.00,1
2.00,1.00,1.00,0.00,2626.00,2626.00,2363.00,263.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,4200.00,4200.00,3780.00,420.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2523.00,2523.00,2271.00,252.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4174.00,4174.00,3756.00,417.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4000.00,4000.00,3600.00,400.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1750.00,1750.00,1575.00,175.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8881.00,8881.00,7993.00,888.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,2001.00,2001.00,1801.00,200.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6617.00,6617.00,5955.00,662.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1515.00,1515.00,1363.00,151.00,0.00,2.00,1.00,2.00,19.00,0.00,0
2.00,1.00,1.00,0.00,987.00,987.00,888.00,99.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2203.00,2203.00,1982.00,220.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,1001.00,1001.00,901.00,100.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,13021.00,13021.00,11719.00,1302.00,0.00,2.00,1.00,3.00,4.00,0.00,0
2.00,1.00,1.00,0.00,6451.00,6451.00,5806.00,645.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2546.00,2546.00,2292.00,255.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,15285.00,15285.00,13756.00,1528.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2123.00,2123.00,1910.00,212.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,6065.00,6065.00,5458.00,607.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1791.00,1791.00,1612.00,179.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5304.00,5304.00,4774.00,530.00,0.00,2.00,1.00,4.00,9.00,0.00,1
2.00,1.00,1.00,0.00,5210.00,5210.00,4689.00,521.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,12063.00,12063.00,10857.00,1206.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5003.00,5003.00,4503.00,500.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,52.00,52.00,47.00,5.00,0.00,2.00,0.00,2.00,8.00,0.00,0
2.00,1.00,1.00,0.00,4521.00,4521.00,4069.00,452.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3336.00,3336.00,3002.00,334.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5268.00,5268.00,4741.00,527.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,552.00,552.00,497.00,55.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,1155.00,1155.00,1039.00,115.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,2571.00,2571.00,2314.00,257.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,14578.00,14578.00,13120.00,1458.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,1246.00,1246.00,1121.00,125.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,4704.00,4704.00,4234.00,470.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,8700.00,8700.00,7830.00,870.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2746.00,2746.00,2471.00,275.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,215.00,215.00,193.00,21.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,1500.00,1500.00,1350.00,150.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,6293.00,6293.00,5664.00,629.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2131.00,2131.00,1918.00,213.00,0.00,2.00,1.00,3.00,6.00,0.00,1
